,TIME,GEO,CITIZEN,SEX,AGE,UNIT,Value
1182,2009,Slovenia,Total,Total,From 14 to 17 years,Person,45.0
1183,2009,Slovenia,Total,Total,From 18 to 34 years,Person,590.0
1184,2009,Slovenia,Total,Total,35 years or over,Person,355.0
1185,2009,Slovenia,Total,Males,Total,Person,870.0
1186,2009,Slovenia,Total,Males,Less than 14 years,Person,40.0
1187,2009,Slovenia,Total,Males,From 14 to 17 years,Person,35.0
1188,2009,Slovenia,Total,Males,From 18 to 34 years,Person,495.0
1189,2009,Slovenia,Total,Males,35 years or over,Person,295.0
1190,2009,Slovenia,Total,Females,Total,Person,195.0
1191,2009,Slovenia,Total,Females,Less than 14 years,Person,35.0
1192,2009,Slovenia,Total,Females,From 14 to 17 years,Person,5.0
1193,2009,Slovenia,Total,Females,From 18 to 34 years,Person,95.0
1194,2009,Slovenia,Total,Females,35 years or over,Person,55.0
1195,2009,Slovenia,Total,Unknown,Total,Person,
1196,2009,Slovenia,Total,Unknown,Less than 14 years,Person,
1197,2009,Slovenia,Total,Unknown,From 14 to 17 years,Person,
1198,2009,Slovenia,Total,Unknown,From 18 to 34 years,Person,
1199,2009,Slovenia,Total,Unknown,35 years or over,Person,
1200,2009,Slovakia,Total,Total,Total,Person,1715.0
1201,2009,Slovakia,Total,Total,Less than 14 years,Person,35.0
1202,2009,Slovakia,Total,Total,From 14 to 17 years,Person,85.0
1203,2009,Slovakia,Total,Total,From 18 to 34 years,Person,1105.0
1204,2009,Slovakia,Total,Total,35 years or over,Person,490.0
1205,2009,Slovakia,Total,Males,Total,Person,1425.0
1206,2009,Slovakia,Total,Males,Less than 14 years,Person,20.0
1207,2009,Slovakia,Total,Males,From 14 to 17 years,Person,85.0
1208,2009,Slovakia,Total,Males,From 18 to 34 years,Person,980.0
1209,2009,Slovakia,Total,Males,35 years or over,Person,345.0
1210,2009,Slovakia,Total,Females,Total,Person,290.0
1211,2009,Slovakia,Total,Females,Less than 14 years,Person,15.0
1212,2009,Slovakia,Total,Females,From 14 to 17 years,Person,5.0
1213,2009,Slovakia,Total,Females,From 18 to 34 years,Person,130.0
1214,2009,Slovakia,Total,Females,35 years or over,Person,145.0
1215,2009,Slovakia,Total,Unknown,Total,Person,
1216,2009,Slovakia,Total,Unknown,Less than 14 years,Person,
1217,2009,Slovakia,Total,Unknown,From 14 to 17 years,Person,
1218,2009,Slovakia,Total,Unknown,From 18 to 34 years,Person,
1219,2009,Slovakia,Total,Unknown,35 years or over,Person,
1220,2009,Finland,Total,Total,Total,Person,6660.0
1221,2009,Finland,Total,Total,Less than 14 years,Person,735.0
1222,2009,Finland,Total,Total,From 14 to 17 years,Person,955.0
1223,2009,Finland,Total,Total,From 18 to 34 years,Person,3805.0
1224,2009,Finland,Total,Total,35 years or over,Person,1170.0
1225,2009,Finland,Total,Males,Total,Person,4945.0
1226,2009,Finland,Total,Males,Less than 14 years,Person,385.0
1227,2009,Finland,Total,Males,From 14 to 17 years,Person,785.0
1228,2009,Finland,Total,Males,From 18 to 34 years,Person,3000.0
1229,2009,Finland,Total,Males,35 years or over,Person,775.0
1230,2009,Finland,Total,Females,Total,Person,1715.0
1231,2009,Finland,Total,Females,Less than 14 years,Person,345.0
1232,2009,Finland,Total,Females,From 14 to 17 years,Person,170.0
1233,2009,Finland,Total,Females,From 18 to 34 years,Person,810.0
1234,2009,Finland,Total,Females,35 years or over,Person,395.0
1235,2009,Finland,Total,Unknown,Total,Person,
1236,2009,Finland,Total,Unknown,Less than 14 years,Person,
1237,2009,Finland,Total,Unknown,From 14 to 17 years,Person,
1238,2009,Finland,Total,Unknown,From 18 to 34 years,Person,
1239,2009,Finland,Total,Unknown,35 years or over,Person,
1240,2009,Sweden,Total,Total,Total,Person,22230.0
1241,2009,Sweden,Total,Total,Less than 14 years,Person,3680.0
1242,2009,Sweden,Total,Total,From 14 to 17 years,Person,2330.0
1243,2009,Sweden,Total,Total,From 18 to 34 years,Person,11680.0
1244,2009,Sweden,Total,Total,35 years or over,Person,4545.0
1245,2009,Sweden,Total,Males,Total,Person,14640.0
1246,2009,Sweden,Total,Males,Less than 14 years,Person,1970.0
1247,2009,Sweden,Total,Males,From 14 to 17 years,Person,1765.0
1248,2009,Sweden,Total,Males,From 18 to 34 years,Person,8155.0
1249,2009,Sweden,Total,Males,35 years or over,Person,2750.0
1250,2009,Sweden,Total,Females,Total,Person,7590.0
1251,2009,Sweden,Total,Females,Less than 14 years,Person,1710.0
1252,2009,Sweden,Total,Females,From 14 to 17 years,Person,560.0
1253,2009,Sweden,Total,Females,From 18 to 34 years,Person,3525.0
1254,2009,Sweden,Total,Females,35 years or over,Person,1795.0
1255,2009,Sweden,Total,Unknown,Total,Person,
1256,2009,Sweden,Total,Unknown,Less than 14 years,Person,
1257,2009,Sweden,Total,Unknown,From 14 to 17 years,Person,
1258,2009,Sweden,Total,Unknown,From 18 to 34 years,Person,
1259,2009,Sweden,Total,Unknown,35 years or over,Person,
1260,2009,United Kingdom,Total,Total,Total,Person,69745.0
1261,2009,United Kingdom,Total,Total,Less than 14 years,Person,5120.0
1262,2009,United Kingdom,Total,Total,From 14 to 17 years,Person,5105.0
1263,2009,United Kingdom,Total,Total,From 18 to 34 years,Person,40190.0
1264,2009,United Kingdom,Total,Total,35 years or over,Person,19330.0
1265,2009,United Kingdom,Total,Males,Total,Person,50785.0
1266,2009,United Kingdom,Total,Males,Less than 14 years,Person,2740.0
1267,2009,United Kingdom,Total,Males,From 14 to 17 years,Person,4575.0
1268,2009,United Kingdom,Total,Males,From 18 to 34 years,Person,30445.0
1269,2009,United Kingdom,Total,Males,35 years or over,Person,13025.0
1270,2009,United Kingdom,Total,Females,Total,Person,18960.0
1271,2009,United Kingdom,Total,Females,Less than 14 years,Person,2380.0
1272,2009,United Kingdom,Total,Females,From 14 to 17 years,Person,530.0
1273,2009,United Kingdom,Total,Females,From 18 to 34 years,Person,9745.0
1274,2009,United Kingdom,Total,Females,35 years or over,Person,6300.0
1275,2009,United Kingdom,Total,Unknown,Total,Person,
1276,2009,United Kingdom,Total,Unknown,Less than 14 years,Person,
1277,2009,United Kingdom,Total,Unknown,From 14 to 17 years,Person,
1278,2009,United Kingdom,Total,Unknown,From 18 to 34 years,Person,
1279,2009,United Kingdom,Total,Unknown,35 years or over,Person,
1280,2009,Iceland,Total,Total,Total,Person,30.0
1281,2009,Iceland,Total,Total,Less than 14 years,Person,0.0
1282,2009,Iceland,Total,Total,From 14 to 17 years,Person,0.0
1283,2009,Iceland,Total,Total,From 18 to 34 years,Person,20.0
1284,2009,Iceland,Total,Total,35 years or over,Person,10.0
1285,2009,Iceland,Total,Males,Total,Person,20.0
1286,2009,Iceland,Total,Males,Less than 14 years,Person,0.0
1287,2009,Iceland,Total,Males,From 14 to 17 years,Person,0.0
1288,2009,Iceland,Total,Males,From 18 to 34 years,Person,15.0
1289,2009,Iceland,Total,Males,35 years or over,Person,5.0
1290,2009,Iceland,Total,Females,Total,Person,10.0
1291,2009,Iceland,Total,Females,Less than 14 years,Person,0.0
1292,2009,Iceland,Total,Females,From 14 to 17 years,Person,0.0
1293,2009,Iceland,Total,Females,From 18 to 34 years,Person,5.0
1294,2009,Iceland,Total,Females,35 years or over,Person,0.0
1295,2009,Iceland,Total,Unknown,Total,Person,
1296,2009,Iceland,Total,Unknown,Less than 14 years,Person,
1297,2009,Iceland,Total,Unknown,From 14 to 17 years,Person,
1298,2009,Iceland,Total,Unknown,From 18 to 34 years,Person,
1299,2009,Iceland,Total,Unknown,35 years or over,Person,
1300,2009,Liechtenstein,Total,Total,Total,Person,5.0
1301,2009,Liechtenstein,Total,Total,Less than 14 years,Person,0.0
1302,2009,Liechtenstein,Total,Total,From 14 to 17 years,Person,0.0
1303,2009,Liechtenstein,Total,Total,From 18 to 34 years,Person,0.0
1304,2009,Liechtenstein,Total,Total,35 years or over,Person,5.0
1305,2009,Liechtenstein,Total,Males,Total,Person,0.0
1306,2009,Liechtenstein,Total,Males,Less than 14 years,Person,0.0
1307,2009,Liechtenstein,Total,Males,From 14 to 17 years,Person,0.0
1308,2009,Liechtenstein,Total,Males,From 18 to 34 years,Person,0.0
1309,2009,Liechtenstein,Total,Males,35 years or over,Person,0.0
1310,2009,Liechtenstein,Total,Females,Total,Person,5.0
1311,2009,Liechtenstein,Total,Females,Less than 14 years,Person,0.0
1312,2009,Liechtenstein,Total,Females,From 14 to 17 years,Person,0.0
1313,2009,Liechtenstein,Total,Females,From 18 to 34 years,Person,0.0
1314,2009,Liechtenstein,Total,Females,35 years or over,Person,0.0
1315,2009,Liechtenstein,Total,Unknown,Total,Person,
1316,2009,Liechtenstein,Total,Unknown,Less than 14 years,Person,
1317,2009,Liechtenstein,Total,Unknown,From 14 to 17 years,Person,
1318,2009,Liechtenstein,Total,Unknown,From 18 to 34 years,Person,
1319,2009,Liechtenstein,Total,Unknown,35 years or over,Person,
1320,2009,Norway,Total,Total,Total,Person,1600.0
1321,2009,Norway,Total,Total,Less than 14 years,Person,0.0
1322,2009,Norway,Total,Total,From 14 to 17 years,Person,5.0
1323,2009,Norway,Total,Total,From 18 to 34 years,Person,1210.0
1324,2009,Norway,Total,Total,35 years or over,Person,385.0
1325,2009,Norway,Total,Males,Total,Person,1330.0
1326,2009,Norway,Total,Males,Less than 14 years,Person,0.0
1327,2009,Norway,Total,Males,From 14 to 17 years,Person,5.0
1328,2009,Norway,Total,Males,From 18 to 34 years,Person,1030.0
1329,2009,Norway,Total,Males,35 years or over,Person,295.0
1330,2009,Norway,Total,Females,Total,Person,265.0
1331,2009,Norway,Total,Females,Less than 14 years,Person,0.0
1332,2009,Norway,Total,Females,From 14 to 17 years,Person,0.0
1333,2009,Norway,Total,Females,From 18 to 34 years,Person,180.0
1334,2009,Norway,Total,Females,35 years or over,Person,90.0
1335,2009,Norway,Total,Unknown,Total,Person,
1336,2009,Norway,Total,Unknown,Less than 14 years,Person,
1337,2009,Norway,Total,Unknown,From 14 to 17 years,Person,
1338,2009,Norway,Total,Unknown,From 18 to 34 years,Person,
1339,2009,Norway,Total,Unknown,35 years or over,Person,
1340,2009,Switzerland,Total,Total,Total,Person,11740.0
1341,2009,Switzerland,Total,Total,Less than 14 years,Person,55.0
1342,2009,Switzerland,Total,Total,From 14 to 17 years,Person,365.0
1343,2009,Switzerland,Total,Total,From 18 to 34 years,Person,7970.0
1344,2009,Switzerland,Total,Total,35 years or over,Person,3350.0
1345,2009,Switzerland,Total,Males,Total,Person,8680.0
1346,2009,Switzerland,Total,Males,Less than 14 years,Person,25.0
1347,2009,Switzerland,Total,Males,From 14 to 17 years,Person,280.0
1348,2009,Switzerland,Total,Males,From 18 to 34 years,Person,6300.0
1349,2009,Switzerland,Total,Males,35 years or over,Person,2075.0
1350,2009,Switzerland,Total,Females,Total,Person,3060.0
1351,2009,Switzerland,Total,Females,Less than 14 years,Person,35.0
1352,2009,Switzerland,Total,Females,From 14 to 17 years,Person,85.0
1353,2009,Switzerland,Total,Females,From 18 to 34 years,Person,1670.0
1354,2009,Switzerland,Total,Females,35 years or over,Person,1275.0
1355,2009,Switzerland,Total,Unknown,Total,Person,
1356,2009,Switzerland,Total,Unknown,Less than 14 years,Person,
1357,2009,Switzerland,Total,Unknown,From 14 to 17 years,Person,
1358,2009,Switzerland,Total,Unknown,From 18 to 34 years,Person,
1359,2009,Switzerland,Total,Unknown,35 years or over,Person,
1360,2010,European Union (28 countries),Total,Total,Total,Person,505130.0
1361,2010,European Union (28 countries),Total,Total,Less than 14 years,Person,16255.0
1362,2010,European Union (28 countries),Total,Total,From 14 to 17 years,Person,25205.0
1363,2010,European Union (28 countries),Total,Total,From 18 to 34 years,Person,337075.0
1364,2010,European Union (28 countries),Total,Total,35 years or over,Person,124890.0
1365,2010,European Union (28 countries),Total,Males,Total,Person,409710.0
1366,2010,European Union (28 countries),Total,Males,Less than 14 years,Person,8815.0
1367,2010,European Union (28 countries),Total,Males,From 14 to 17 years,Person,21420.0
1368,2010,European Union (28 countries),Total,Males,From 18 to 34 years,Person,284100.0
1369,2010,European Union (28 countries),Total,Males,35 years or over,Person,93755.0
1370,2010,European Union (28 countries),Total,Females,Total,Person,95420.0
1371,2010,European Union (28 countries),Total,Females,Less than 14 years,Person,7440.0
1372,2010,European Union (28 countries),Total,Females,From 14 to 17 years,Person,3785.0
1373,2010,European Union (28 countries),Total,Females,From 18 to 34 years,Person,52980.0
1374,2010,European Union (28 countries),Total,Females,35 years or over,Person,31135.0
1375,2010,European Union (28 countries),Total,Unknown,Total,Person,
1376,2010,European Union (28 countries),Total,Unknown,Less than 14 years,Person,
1377,2010,European Union (28 countries),Total,Unknown,From 14 to 17 years,Person,
1378,2010,European Union (28 countries),Total,Unknown,From 18 to 34 years,Person,
1379,2010,European Union (28 countries),Total,Unknown,35 years or over,Person,
1380,2010,European Union (27 countries),Total,Total,Total,Person,505130.0
1381,2010,European Union (27 countries),Total,Total,Less than 14 years,Person,16255.0
1382,2010,European Union (27 countries),Total,Total,From 14 to 17 years,Person,25205.0
1383,2010,European Union (27 countries),Total,Total,From 18 to 34 years,Person,337075.0
1384,2010,European Union (27 countries),Total,Total,35 years or over,Person,124890.0
1385,2010,European Union (27 countries),Total,Males,Total,Person,409710.0
1386,2010,European Union (27 countries),Total,Males,Less than 14 years,Person,8815.0
1387,2010,European Union (27 countries),Total,Males,From 14 to 17 years,Person,21420.0
1388,2010,European Union (27 countries),Total,Males,From 18 to 34 years,Person,284100.0
1389,2010,European Union (27 countries),Total,Males,35 years or over,Person,93755.0
1390,2010,European Union (27 countries),Total,Females,Total,Person,95420.0
1391,2010,European Union (27 countries),Total,Females,Less than 14 years,Person,7440.0
1392,2010,European Union (27 countries),Total,Females,From 14 to 17 years,Person,3785.0
1393,2010,European Union (27 countries),Total,Females,From 18 to 34 years,Person,52980.0
1394,2010,European Union (27 countries),Total,Females,35 years or over,Person,31135.0
1395,2010,European Union (27 countries),Total,Unknown,Total,Person,
1396,2010,European Union (27 countries),Total,Unknown,Less than 14 years,Person,
1397,2010,European Union (27 countries),Total,Unknown,From 14 to 17 years,Person,
1398,2010,European Union (27 countries),Total,Unknown,From 18 to 34 years,Person,
1399,2010,European Union (27 countries),Total,Unknown,35 years or over,Person,
1400,2010,Belgium,Total,Total,Total,Person,12115.0
1401,2010,Belgium,Total,Total,Less than 14 years,Person,115.0
1402,2010,Belgium,Total,Total,From 14 to 17 years,Person,755.0
1403,2010,Belgium,Total,Total,From 18 to 34 years,Person,8175.0
1404,2010,Belgium,Total,Total,35 years or over,Person,3065.0
1405,2010,Belgium,Total,Males,Total,Person,10695.0
1406,2010,Belgium,Total,Males,Less than 14 years,Person,55.0
1407,2010,Belgium,Total,Males,From 14 to 17 years,Person,605.0
1408,2010,Belgium,Total,Males,From 18 to 34 years,Person,7390.0
1409,2010,Belgium,Total,Males,35 years or over,Person,2650.0
1410,2010,Belgium,Total,Females,Total,Person,1415.0
1411,2010,Belgium,Total,Females,Less than 14 years,Person,55.0
1412,2010,Belgium,Total,Females,From 14 to 17 years,Person,155.0
1413,2010,Belgium,Total,Females,From 18 to 34 years,Person,790.0
1414,2010,Belgium,Total,Females,35 years or over,Person,415.0
1415,2010,Belgium,Total,Unknown,Total,Person,
1416,2010,Belgium,Total,Unknown,Less than 14 years,Person,
1417,2010,Belgium,Total,Unknown,From 14 to 17 years,Person,
1418,2010,Belgium,Total,Unknown,From 18 to 34 years,Person,
1419,2010,Belgium,Total,Unknown,35 years or over,Person,
1420,2010,Bulgaria,Total,Total,Total,Person,1705.0
1421,2010,Bulgaria,Total,Total,Less than 14 years,Person,0.0
1422,2010,Bulgaria,Total,Total,From 14 to 17 years,Person,0.0
1423,2010,Bulgaria,Total,Total,From 18 to 34 years,Person,0.0
1424,2010,Bulgaria,Total,Total,35 years or over,Person,0.0
1425,2010,Bulgaria,Total,Males,Total,Person,1625.0
1426,2010,Bulgaria,Total,Males,Less than 14 years,Person,0.0
1427,2010,Bulgaria,Total,Males,From 14 to 17 years,Person,0.0
1428,2010,Bulgaria,Total,Males,From 18 to 34 years,Person,0.0
1429,2010,Bulgaria,Total,Males,35 years or over,Person,0.0
1430,2010,Bulgaria,Total,Females,Total,Person,80.0
1431,2010,Bulgaria,Total,Females,Less than 14 years,Person,0.0
1432,2010,Bulgaria,Total,Females,From 14 to 17 years,Person,0.0
1433,2010,Bulgaria,Total,Females,From 18 to 34 years,Person,0.0
1434,2010,Bulgaria,Total,Females,35 years or over,Person,0.0
1435,2010,Bulgaria,Total,Unknown,Total,Person,
1436,2010,Bulgaria,Total,Unknown,Less than 14 years,Person,
1437,2010,Bulgaria,Total,Unknown,From 14 to 17 years,Person,
1438,2010,Bulgaria,Total,Unknown,From 18 to 34 years,Person,
1439,2010,Bulgaria,Total,Unknown,35 years or over,Person,
1440,2010,Czech Republic,Total,Total,Total,Person,2655.0
1441,2010,Czech Republic,Total,Total,Less than 14 years,Person,115.0
1442,2010,Czech Republic,Total,Total,From 14 to 17 years,Person,20.0
1443,2010,Czech Republic,Total,Total,From 18 to 34 years,Person,1295.0
1444,2010,Czech Republic,Total,Total,35 years or over,Person,1225.0
1445,2010,Czech Republic,Total,Males,Total,Person,1955.0
1446,2010,Czech Republic,Total,Males,Less than 14 years,Person,100.0
1447,2010,Czech Republic,Total,Males,From 14 to 17 years,Person,10.0
1448,2010,Czech Republic,Total,Males,From 18 to 34 years,Person,1000.0
1449,2010,Czech Republic,Total,Males,35 years or over,Person,850.0
1450,2010,Czech Republic,Total,Females,Total,Person,700.0
1451,2010,Czech Republic,Total,Females,Less than 14 years,Person,15.0
1452,2010,Czech Republic,Total,Females,From 14 to 17 years,Person,10.0
1453,2010,Czech Republic,Total,Females,From 18 to 34 years,Person,295.0
1454,2010,Czech Republic,Total,Females,35 years or over,Person,375.0
1455,2010,Czech Republic,Total,Unknown,Total,Person,
1456,2010,Czech Republic,Total,Unknown,Less than 14 years,Person,
1457,2010,Czech Republic,Total,Unknown,From 14 to 17 years,Person,
1458,2010,Czech Republic,Total,Unknown,From 18 to 34 years,Person,
1459,2010,Czech Republic,Total,Unknown,35 years or over,Person,
1460,2010,Denmark,Total,Total,Total,Person,665.0
1461,2010,Denmark,Total,Total,Less than 14 years,Person,5.0
1462,2010,Denmark,Total,Total,From 14 to 17 years,Person,25.0
